|Showroom-Schlock Shootout|,,,,,,,,,,
|10|,|8|,|2011|,,,,,,,,
|Pos|,|No|,|Name|,|Class|,|VicYear|,|VicMake|,|VicModel|,|Laps|,|BestTime|,|LapsBS|,|LapsFlag|
64,111,|Landshark|,|B|,|1993|,|Mazda|,|MX-3|,233,01:52.470,,
65,50,|Donut Dash|,|B|,|2004|,|Ford|,|Crown Vic|,231,01:53.267,,
66,45,|Smokey Saturn and the Bandit|,|B|,|1993|,|Saturn|,|SL2|,228,01:53.396,,
67,42,|Blueberry Fields Forever|,|A|,|1995|,|Subaru|,|Impreza|,227,01:51.740,1,
68,72,|Strange Crew|,|A|,|1986|,|Mazda|,|RX7|,226,01:54.904,29,
69,2,|Charnal House|,|A|,|1994|,|Geo|,|Metro|,222,01:48.712,4,
70,134,|Punisher Racing|,|B|,|1995|,|Chevy|,|Caprice|,203,01:48.986,,
71,33,|Team Stradale|,|A|,|1991|,|Alfa Romeo|,|164 S|,201,01:51.537,10,
72,66,|Red Wagon Racing|,|B|,|1992|,|Honda|,|CRX|,201,01:50.326,,
73,88,|Banana Hammock|,|B|,|1986|,|BMW|,|L7|,189,01:56.298,,
74,151,|Squadron X1/9|,|C|,|1977|,|Fiat|,|X1/9|,179,01:56.897,,
75,68,|Sergeant Shitbox|,|A|,|1986|,|BMW|,|325es|,176,01:50.125,,
76,350,|Ghetto Motorsports|,|A|,|1978|,|Chevy|,|Malibu|,174,01:51.576,,
77,199,|Shobocop|,|A|,|1992|,|Ford|,|Taurus SHO|,159,02:00.179,,
78,110,|Iron Oxide Racing|,|A|,|1987|,|Alfa Romeo|,|Milano|,157,01:47.062,,
79,311,|SchnitzelWagen|,|C|,|1970|,|VW|,|Squareback|,157,02:07.682,,
80,51,|Team Little Douche Coupe|,|A|,|1989|,|Ford|,|Mustang|,105,01:51.300,,
81,22,|Team Carbeque|,|B|,|1989|,|Saab|,|900|,89,01:58.318,,
82,11,|Thunder Bunny|,|B|,|1992|,|VW|,|GTI|,76,02:02.913,,
83,700,|James Bondo|,|C|,|1980|,|Triumph|,|TR7|,59,02:07.781,,
84,3,|Safety Team|,|S|,,,,52,,,
85,28,|Team Underpants|,|B|,|1995|,|Saturn|,|SL2|,44,02:00.064,2,
86,31,|Hampshire Hillbillies|,|A|,|1986|,|Chevy|,|Camaro|,37,01:52.827,4,
87,3,|The Kidney Stoners|,|A|,|1993|,|Chevy|,|Camaro|,27,01:59.344,,
88,999,|Beatin' Grace|,|B|,|1994|,|VW|,|Jetta|,27,02:02.638,,
89,928,|Scuderia Craptastic|,|C|,|1972|,|Opel|,|GT|,27,02:07.652,,
90,98,|The Usual Suspects|,|C|,|1975|,|Chevy|,|LeMonza !!!!|,25,01:59.285,,
91,5,|It Ain't Easy Bein' Cheesy|,|A|,|1989|,|Ford|,|Mustang|,22,02:12.072,80,
92,65,|Speedycop & The Gang of Outlaws|,|C|,|1965|,|Chevy|,|Impala wagon|,18,02:21.521,,
93,18,|Redford Racing|,|A|,|1986|,|Honda|,|CRX|,13,02:07.110,,
94,668,|Porschenstien's Monster (F.A.C.E. Racing)|,|B|,|1976|,|Porsche|,|924284411|,12,,,
95,70,|Captain Morgan's Rum Runners|,|B|,|1991|,|Ford|,|Thunderbird|,10,02:04.994,,
96,122,|Team MuttCutts|,|B|,|1995|,|Dodge|,|Neon|,7,02:10.362,,
97,82,|Rotary Rocket|,|A|,|1990|,|Mazda|,|Rx7|,5,02:14.501,,
98,1,|Bangers & Smash|,|C|,|2000|,|Dodge|,|Intrepid|,2,02:33.830,,
