|24 Horas De Cuba Del Norte 2010|,,,,,,,,,,
|12|,|31|,|2010|,,,,,,,,
|Pos|,|No|,|Name|,|Class|,|VicYear|,|VicMake|,|VicModel|,|Laps|,|BestTime|,|LapsBS|,|LapsFlag|
61,199,|Misfits Crash and Carry|,|A|,|1994|,|Mitsubishi|,|3000GT|,117,01:55.320,,
62,90,|rbankracing.com (Svenska II)|,|A|,|1999|,|SAAB|,|9-3|,116,01:43.896,,
63,128,|Bite Your Tongue Racing - aka Team Quaker|,|C|,|1974|,|Fiat|,|128|,108,01:54.203,,
64,54,|Nuck'n Futz Racing|,|A|,|2001|,|Ford|,|Crown Victoria|,89,01:44.795,3,
65,76,|Your Mom's Box|,|B|,|1988|,|Volvo|,|740 Turbo|,78,01:47.690,,
66,21,|Raft Riders|,|A|,|1992|,|bmw|,|stationwagon|,39,01:57.458,,
67,100,|Rusted Nuts Racing|,|A|,|1994|,|Toyota|,|Celica|,13,01:52.033,,
68,58,|The Keys Disease|,|B|,|1993|,|Nissan|,|Altima|,10,02:03.581,,
69,0,|Pridnestrovian National Racing Team|,,|1984|,|BMW|,|325e|,,,,
70,15,|Team Casual|,,|1998|,|dodge|,|neon|,,,,
71,18,|Team HOFF|,,|1991|,|NISSAN|,|240 (POS) SX|,,,,
72,337,|Miami Nice|,|A|,|1989|,|VW|,|Jetta|,,,,
73,997,|Oktoberfast|,,||,|Mercedes|,||,,,,
74,64,|The Wedding Party|,|A|,|1992|,|Honda|,|Civic|,-980,01:37.148,30000,
